Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	ttr_lemma_chunks_100	ttr_form_chunks_100	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+3	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	prep_dist_5	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_discourse	dep_dist_dislocated	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:foreign	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
Dataset/Training/colombi_39_training.conllu	6	106	17.666666666666668	5.054347826086956	0	0	9.433962264150944	13.20754716981132	6.60377358490566	0.9433962264150944	4.716981132075472	13.20754716981132	0	15.09433962264151	1.8867924528301887	0	6.60377358490566	0.9433962264150944	13.20754716981132	0.9433962264150944	0	13.20754716981132	0	0.5217391304347826	0	62.5	37.5	0	0	0	87.5	12.5	57.142857142857146	14.285714285714286	28.571428571428573	0	0	0	12.5	0	0	0	0	87.5	0	100.0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	2.3333333333333335	100.0	2.7857142857142856	0	7.142857142857143	35.714285714285715	42.857142857142854	7.142857142857143	0	7.142857142857143	4.166666666666667	7.571428571428571	11.666666666666666	2.616279069767442	31	1.0	5	100.0	0	0	0	0	14.285714285714286	85.71428571428571	100.0	0.0	0	0	2.830188679245283	5.660377358490566	5.660377358490566	0	0.9433962264150944	0	10.377358490566039	4.716981132075472	0.9433962264150944	0.9433962264150944	5.660377358490566	0	0	12.264150943396226	0.9433962264150944	0	0	0	1.8867924528301887	0	0	0.9433962264150944	0	0	0	0.9433962264150944	3.7735849056603774	5.660377358490566	2.830188679245283	0	1.8867924528301887	5.660377358490566	5.660377358490566	0	0	13.20754716981132	5.660377358490566	0	0.9433962264150944	54.54545454545455	45.45454545454545	80.0	20.0	1.0	100.0	0	0	0	0
Dataset/Training/neera_381_training.conllu	2	61	30.5	5.037037037037037	0	0	11.475409836065573	13.114754098360656	0	0	4.918032786885246	18.0327868852459	0	21.311475409836067	0	0	6.557377049180328	0	11.475409836065573	0	0	13.114754098360656	0	0.5185185185185185	0	100.0	0	0	0	0	80.0	20.0	62.5	0	37.5	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	100.0	2.75	0	25.0	12.5	50.0	0	0	12.5	4.5	7.625	21.0	3.2115384615384617	21	1.0	4	100.0	0	0	0	0	37.5	62.5	100.0	0.0	1.639344262295082	1.639344262295082	0	0	6.557377049180328	0	0	0	11.475409836065573	4.918032786885246	1.639344262295082	0	9.836065573770492	0	0	14.754098360655737	3.278688524590164	0	0	0	0	0	0	0	0	0	0	1.639344262295082	1.639344262295082	6.557377049180328	3.278688524590164	0	0	11.475409836065573	4.918032786885246	0	0	11.475409836065573	3.278688524590164	0	0	40.0	60.0	100.0	0.0	1.5	50.0	50.0	0	0	0
Dataset/Training/serao_200_training.conllu	2	121	60.5	4.326923076923077	0.66	0.68	8.264462809917354	12.396694214876034	9.917355371900827	2.479338842975207	4.132231404958677	9.090909090909092	0	14.049586776859504	0.8264462809917356	0	12.396694214876034	2.479338842975207	14.049586776859504	1.6528925619834711	0	8.264462809917354	0	0.5	0	40.0	60.0	0	0	0	80.0	20.0	50.0	30.0	20.0	0	0	0	0	0	20.0	0	0	80.0	0	33.333333333333336	0	66.66666666666667	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	6.5	100.0	2.3	22.22222222222222	11.11111111111111	22.22222222222222	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	5.5	9.307692307692308	46.5	6.372549019607843	82	1.1428571428571428	7	85.71428571428571	14.285714285714286	0	0	0	16.666666666666668	83.33333333333333	83.33333333333333	16.666666666666668	0	0.8264462809917356	4.132231404958677	9.917355371900827	4.958677685950414	0	0	0	11.570247933884298	4.132231404958677	0.8264462809917356	0	5.785123966942149	2.479338842975207	0	9.090909090909092	0	0	0	0	0.8264462809917356	0.8264462809917356	0	0	0	0	0.8264462809917356	0.8264462809917356	2.479338842975207	8.264462809917354	4.958677685950414	0	0.8264462809917356	4.132231404958677	4.958677685950414	0	0.8264462809917356	14.049586776859504	1.6528925619834711	0	0.8264462809917356	20.0	80.0	87.5	12.5	1.1428571428571428	85.71428571428571	14.285714285714286	0	0	0
Dataset/Training/colombi_798_training.conllu	1	87	87.0	4.381578947368421	0	0	8.045977011494253	11.494252873563218	8.045977011494253	9.195402298850574	2.2988505747126435	13.793103448275861	0	13.793103448275861	0	0	9.195402298850574	1.1494252873563218	12.64367816091954	2.2988505747126435	0	8.045977011494253	0	0.4473684210526316	0	25.0	75.0	0	0	0	100.0	0	14.285714285714286	0	42.857142857142854	42.857142857142854	0	0	0	0	0	100.0	0	0	0	37.5	12.5	50.0	28.571428571428573	0	71.42857142857143	0	87.5	0	0	12.5	0	0	0	42.857142857142854	0	57.142857142857146	10.0	100.0	2.857142857142857	0	0	42.857142857142854	28.571428571428573	28.571428571428573	0	0	6.0	8.7	51.0	3.973333333333333	51	1.0	2	100.0	0	0	0	0	33.333333333333336	66.66666666666667	100.0	0.0	1.1494252873563218	4.597701149425287	2.2988505747126435	6.896551724137931	6.896551724137931	0	5.747126436781609	0	9.195402298850574	2.2988505747126435	1.1494252873563218	0	2.2988505747126435	3.4482758620689653	0	12.64367816091954	1.1494252873563218	0	0	0	0	0	0	1.1494252873563218	0	0	0	2.2988505747126435	4.597701149425287	2.2988505747126435	6.896551724137931	0	0	4.597701149425287	4.597701149425287	0	0	12.64367816091954	1.1494252873563218	0	0	11.11111111111111	88.88888888888889	100.0	0.0	1.0	100.0	0	0	0	0
Dataset/Training/colombi_608_training.conllu	4	74	18.5	4.582089552238806	0	0	2.7027027027027026	13.513513513513514	4.054054054054054	13.513513513513514	2.7027027027027026	6.756756756756757	0	8.108108108108109	1.3513513513513513	0	17.56756756756757	0	9.45945945945946	1.3513513513513513	0	18.91891891891892	0	0.373134328358209	0	0	83.33333333333333	16.666666666666668	0	0	100.0	0	7.142857142857143	7.142857142857143	50.0	35.714285714285715	0	0	0	0	0	100.0	0	0	0	60.0	0	40.0	30.0	0	60.0	10.0	100.0	0	0	0	0	0	10.0	0	0	90.0	4.25	100.0	2.5	0	28.571428571428573	14.285714285714286	35.714285714285715	21.428571428571427	0	0	5.0	4.352941176470588	6.75	2.126984126984127	11	0	0	0	0	0	0	0	12.5	87.5	80.0	20.0	0	2.7027027027027026	2.7027027027027026	4.054054054054054	1.3513513513513513	0	8.108108108108109	0	8.108108108108109	2.7027027027027026	2.7027027027027026	0	4.054054054054054	5.405405405405405	1.3513513513513513	5.405405405405405	1.3513513513513513	0	0	0	1.3513513513513513	0	0	0	0	0	0	1.3513513513513513	6.756756756756757	0	5.405405405405405	0	0	9.45945945945946	6.756756756756757	0	0	9.45945945945946	5.405405405405405	0	4.054054054054054	26.666666666666668	73.33333333333333	90.9090909090909	9.090909090909092	1.375	62.5	37.5	0	0	0
Dataset/Training/serao_187_training.conllu	2	103	51.5	4.565217391304348	0	0	7.766990291262136	17.475728155339805	6.796116504854369	1.941747572815534	1.941747572815534	11.650485436893204	0	17.475728155339805	0	0	8.737864077669903	3.883495145631068	10.679611650485437	2.912621359223301	0	8.737864077669903	0	0.5	0	28.571428571428573	71.42857142857143	0	0	0	100.0	0	44.44444444444444	11.11111111111111	11.11111111111111	33.333333333333336	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	50.0	50.0	100.0	0	0	0	0	0	0	0	0	100.0	5.0	100.0	2.5555555555555554	0	12.5	25.0	37.5	12.5	12.5	0	6.0	10.3	17.5	3.2777777777777777	29	1.5	6	50.0	50.0	0	0	0	20.0	80.0	100.0	0.0	2.912621359223301	0.970873786407767	1.941747572815534	5.825242718446602	6.796116504854369	0	0.970873786407767	0	17.475728155339805	1.941747572815534	0.970873786407767	0	0.970873786407767	0.970873786407767	0	10.679611650485437	0.970873786407767	0	0	0	0	0	0	0.970873786407767	0	0	0.970873786407767	0	2.912621359223301	8.737864077669903	5.825242718446602	0	0	4.854368932038835	8.737864077669903	0.970873786407767	0	10.679611650485437	1.941747572815534	0	0	20.0	80.0	100.0	0.0	2.0	60.0	0	20.0	20.0	0
Dataset/Training/serao_432_training.conllu	4	82	20.5	5.028985507246377	0	0	15.853658536585366	10.975609756097562	3.658536585365854	1.2195121951219512	2.4390243902439024	13.414634146341463	0	18.29268292682927	0	0	6.097560975609756	1.2195121951219512	15.853658536585366	1.2195121951219512	0	9.75609756097561	0	0.5797101449275363	0	0	12.5	87.5	0	14.285714285714286	71.42857142857143	14.285714285714286	87.5	0	0	12.5	0	0	0	0	28.571428571428573	0	14.285714285714286	57.142857142857146	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	2.25	100.0	2.0	12.5	12.5	37.5	37.5	0	0	0	4.0	9.11111111111111	13.25	3.2615384615384615	31	1.0	2	100.0	0	0	0	0	50.0	50.0	100.0	0.0	0	3.658536585365854	0	3.658536585365854	12.195121951219512	0	0	0	10.975609756097562	2.4390243902439024	1.2195121951219512	0	9.75609756097561	1.2195121951219512	0	12.195121951219512	1.2195121951219512	0	0	0	1.2195121951219512	1.2195121951219512	0	0	0	0	0	0	1.2195121951219512	2.4390243902439024	4.878048780487805	0	0	2.4390243902439024	6.097560975609756	0	0	15.853658536585366	4.878048780487805	0	1.2195121951219512	50.0	50.0	75.0	25.0	1.0	100.0	0	0	0	0
Dataset/Training/colombi_516_training.conllu	7	114	16.285714285714285	4.2254901960784315	0.61	0.73	4.385964912280702	10.526315789473685	5.2631578947368425	7.017543859649122	5.2631578947368425	17.54385964912281	0	11.403508771929825	0	0	12.280701754385966	1.7543859649122806	10.526315789473685	2.6315789473684212	0	11.403508771929825	0	0.38235294117647056	0	18.181818181818183	72.72727272727273	9.090909090909092	16.666666666666668	0	83.33333333333333	0	46.15384615384615	0	15.384615384615385	38.46153846153846	0	0	0	0	0	0	0	100.0	0	85.71428571428571	0	14.285714285714286	14.285714285714286	0	71.42857142857143	14.285714285714286	87.5	0	12.5	0	0	0	14.285714285714286	0	0	85.71428571428571	2.2857142857142856	85.71428571428571	3.230769230769231	0	7.6923076923076925	23.076923076923077	30.76923076923077	15.384615384615385	23.076923076923077	0	3.7142857142857144	7.125	11.0	2.8947368421052633	31	1.0	1	100.0	0	0	0	0	50.0	50.0	100.0	0.0	0	1.7543859649122806	0.8771929824561403	5.2631578947368425	1.7543859649122806	0	4.385964912280702	0	8.771929824561404	5.2631578947368425	1.7543859649122806	0	4.385964912280702	2.6315789473684212	0	14.035087719298245	3.508771929824561	0	0	0	0	0.8771929824561403	0	0	0	0	0.8771929824561403	2.6315789473684212	4.385964912280702	0.8771929824561403	4.385964912280702	0	0	6.140350877192983	6.140350877192983	0.8771929824561403	0	10.526315789473685	6.140350877192983	0	1.7543859649122806	50.0	50.0	66.66666666666667	33.333333333333336	1.2	80.0	20.0	0	0	0
Dataset/Training/neera_761_training.conllu	4	104	26.0	4.468085106382978	0	0	10.576923076923077	10.576923076923077	8.653846153846153	2.8846153846153846	4.8076923076923075	19.23076923076923	0	18.26923076923077	0	0	4.8076923076923075	0	9.615384615384615	0.9615384615384616	0	9.615384615384615	0	0.5212765957446809	0	28.571428571428573	71.42857142857143	0	0	0	100.0	0	50.0	0	30.0	20.0	0	0	0	0	0	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	100.0	0	100.0	0	0	0	0	0	33.333333333333336	0	0	66.66666666666667	2.75	100.0	3.1	0	0	30.0	50.0	10.0	0	10.0	5.0	9.454545454545455	16.25	2.911111111111111	38	1.0	3	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0.9615384615384616	1.9230769230769231	0.9615384615384616	8.653846153846153	5.769230769230769	0.9615384615384616	1.9230769230769231	0	8.653846153846153	4.8076923076923075	0	0	4.8076923076923075	0.9615384615384616	0	14.423076923076923	4.8076923076923075	0	0	0	1.9230769230769231	0	0	0	0	0	0	0.9615384615384616	2.8846153846153846	2.8846153846153846	5.769230769230769	0	0	2.8846153846153846	7.6923076923076925	0	0	9.615384615384615	3.8461538461538463	0	1.9230769230769231	40.0	60.0	66.66666666666667	33.333333333333336	1.2	80.0	20.0	0	0	0
Dataset/Training/serao_417_training.conllu	5	87	17.4	4.923076923076923	0	0	4.597701149425287	10.344827586206897	5.747126436781609	5.747126436781609	3.4482758620689653	12.64367816091954	0	12.64367816091954	2.2988505747126435	0	10.344827586206897	10.344827586206897	10.344827586206897	0	0	11.494252873563218	0	0.5	0	42.857142857142854	57.142857142857146	0	0	0	100.0	0	30.0	20.0	10.0	40.0	0	0	0	0	33.333333333333336	0	0	66.66666666666667	0	100.0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	20.0	0	0	80.0	2.2	80.0	2.9	0	20.0	20.0	20.0	30.0	10.0	0	3.8	7.909090909090909	7.8	2.493150684931507	22	1.0	3	100.0	0	0	0	0	50.0	50.0	100.0	0.0	0	2.2988505747126435	1.1494252873563218	5.747126436781609	3.4482758620689653	0	4.597701149425287	0	9.195402298850574	3.4482758620689653	0	0	3.4482758620689653	1.1494252873563218	0	12.64367816091954	0	0	0	0	1.1494252873563218	0	0	0	0	0	2.2988505747126435	4.597701149425287	1.1494252873563218	5.747126436781609	6.896551724137931	0	1.1494252873563218	4.597701149425287	8.045977011494253	0	0	10.344827586206897	5.747126436781609	0	1.1494252873563218	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
Dataset/Training/serao_593_training.conllu	9	89	9.88888888888889	4.722222222222222	0	0	1.1235955056179776	6.741573033707865	3.3707865168539324	3.3707865168539324	2.247191011235955	12.359550561797754	3.3707865168539324	11.235955056179776	0	0	11.235955056179776	4.49438202247191	19.10112359550562	4.49438202247191	0	16.853932584269664	0	0.4583333333333333	0	25.0	75.0	0	0	0	100.0	0	53.333333333333336	20.0	0	26.666666666666668	0	0	0	0	12.5	0	0	87.5	0	33.333333333333336	0	66.66666666666667	66.66666666666667	0	33.333333333333336	0	100.0	0	0	0	0	0	0	0	0	100.0	1.6666666666666667	66.66666666666667	2.6666666666666665	0	26.666666666666668	20.0	20.0	26.666666666666668	6.666666666666667	0	2.2222222222222223	5.933333333333334	5.666666666666667	3.0952380952380953	15	1.0	1	100.0	0	0	0	0	71.42857142857143	28.571428571428573	100.0	0.0	0	0	4.49438202247191	3.3707865168539324	0	0	3.3707865168539324	0	6.741573033707865	2.247191011235955	3.3707865168539324	0	4.49438202247191	0	0	10.112359550561798	1.1235955056179776	1.1235955056179776	0	0	1.1235955056179776	0	0	0	0	0	2.247191011235955	1.1235955056179776	4.49438202247191	1.1235955056179776	6.741573033707865	0	0	6.741573033707865	6.741573033707865	0	0	19.10112359550562	10.112359550561798	0	0	46.15384615384615	53.84615384615385	100.0	0.0	1.75	25.0	75.0	0	0	0
Dataset/Training/neera_107_training.conllu	5	115	23.0	4.663461538461538	0.66	0.76	5.217391304347826	15.652173913043478	10.434782608695652	4.3478260869565215	1.7391304347826086	20.0	0	17.391304347826086	0	0	4.3478260869565215	0	9.565217391304348	1.7391304347826086	0	9.565217391304348	0	0.47115384615384615	0	0	20.0	80.0	0	0	75.0	25.0	36.36363636363637	18.181818181818183	36.36363636363637	9.090909090909092	0	0	25.0	0	0	25.0	0	50.0	0	0	0	100.0	0	0	75.0	25.0	80.0	0	20.0	0	0	0	25.0	25.0	0	50.0	2.8	80.0	2.5454545454545454	9.090909090909092	18.181818181818183	27.272727272727273	18.181818181818183	18.181818181818183	0	9.090909090909092	4.8	8.214285714285714	9.2	2.878787878787879	16	1.1428571428571428	7	85.71428571428571	14.285714285714286	0	0	0	75.0	25.0	75.0	25.0	0.8695652173913043	1.7391304347826086	3.4782608695652173	9.565217391304348	2.608695652173913	0	1.7391304347826086	0	13.043478260869565	1.7391304347826086	2.608695652173913	0	0.8695652173913043	2.608695652173913	0	17.391304347826086	0	2.608695652173913	0	0	0	0	0	1.7391304347826086	0	0	0	0	3.4782608695652173	7.826086956521739	3.4782608695652173	0	0	3.4782608695652173	4.3478260869565215	0	0	9.565217391304348	4.3478260869565215	0	0.8695652173913043	28.571428571428573	71.42857142857143	100.0	0.0	1.6666666666666667	50.0	33.333333333333336	16.666666666666668	0	0
Dataset/Training/neera_505_training.conllu	4	82	20.5	4.267605633802817	0	0	8.536585365853659	8.536585365853659	8.536585365853659	2.4390243902439024	3.658536585365854	7.317073170731708	2.4390243902439024	12.195121951219512	0	0	10.975609756097562	0	13.414634146341463	4.878048780487805	0	17.073170731707318	0	0.5352112676056338	22.22222222222222	0	11.11111111111111	66.66666666666667	0	0	100.0	0	57.142857142857146	0	35.714285714285715	7.142857142857143	0	0	0	0	12.5	12.5	0	75.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	50.0	0	50.0	3.5	75.0	2.5714285714285716	7.142857142857143	14.285714285714286	35.714285714285715	21.428571428571427	0	21.428571428571427	0	5.5	5.857142857142857	7.0	2.208955223880597	12	1.0	3	100.0	0	0	0	0	66.66666666666667	33.333333333333336	100.0	0.0	0	1.2195121951219512	1.2195121951219512	8.536585365853659	6.097560975609756	0	2.4390243902439024	0	7.317073170731708	3.658536585365854	7.317073170731708	1.2195121951219512	4.878048780487805	0	0	7.317073170731708	0	0	1.2195121951219512	0	0	0	0	0	0	0	0	3.658536585365854	6.097560975609756	3.658536585365854	7.317073170731708	0	0	3.658536585365854	3.658536585365854	0	0	13.414634146341463	4.878048780487805	0	1.2195121951219512	25.0	75.0	100.0	0.0	1.5	66.66666666666667	16.666666666666668	16.666666666666668	0	0
Dataset/Training/neera_623_training.conllu	2	99	49.5	5.123595505617978	0	0	11.11111111111111	18.181818181818183	4.040404040404041	2.0202020202020203	3.0303030303030303	16.161616161616163	0	22.22222222222222	0	0	6.0606060606060606	2.0202020202020203	10.1010101010101	0	0	5.05050505050505	0	0.4943820224719101	0	40.0	60.0	0	0	0	100.0	0	60.0	0	0	40.0	0	0	0	0	66.66666666666667	0	0	33.333333333333336	0	100.0	0	0	0	0	100.0	0	50.0	0	50.0	0	0	0	100.0	0	0	0	3.0	100.0	3.8	0	0	20.0	20.0	20.0	40.0	0	6.0	16.5	26.5	3.1149425287356323	36	1.375	8	62.5	37.5	0	0	0	0	0	40.0	60.0	1.0101010101010102	1.0101010101010102	0	4.040404040404041	8.080808080808081	0	0	1.0101010101010102	18.181818181818183	3.0303030303030303	0	1.0101010101010102	6.0606060606060606	1.0101010101010102	0	14.141414141414142	1.0101010101010102	1.0101010101010102	0	0	3.0303030303030303	0	0	0	0	0	0	0	0	12.121212121212121	5.05050505050505	0	0	0	6.0606060606060606	1.0101010101010102	0	10.1010101010101	2.0202020202020203	0	0	50.0	50.0	0.0	100.0	2.0	0	100.0	0	0	0
Dataset/Training/serao_844_training.conllu	3	77	25.666666666666668	4.7164179104477615	0	0	5.194805194805195	3.896103896103896	12.987012987012987	3.896103896103896	3.896103896103896	18.181818181818183	0	19.48051948051948	0	0	5.194805194805195	1.2987012987012987	12.987012987012987	3.896103896103896	0	9.090909090909092	0	0.5522388059701493	0	100.0	0	0	0	0	100.0	0	71.42857142857143	0	28.571428571428573	0	0	0	0	0	60.0	0	0	40.0	0	100.0	0	0	0	0	66.66666666666667	33.333333333333336	100.0	0	0	0	0	0	66.66666666666667	0	0	33.333333333333336	3.3333333333333335	100.0	3.4285714285714284	0	14.285714285714286	14.285714285714286	28.571428571428573	0	42.857142857142854	0	4.0	7.7	13.0	3.75	26	1.0	1	100.0	0	0	0	0	0.0	100.0	88.88888888888889	11.11111111111111	0	2.5974025974025974	2.5974025974025974	11.688311688311689	1.2987012987012987	0	0	0	3.896103896103896	3.896103896103896	1.2987012987012987	0	3.896103896103896	3.896103896103896	1.2987012987012987	14.285714285714286	0	3.896103896103896	0	0	2.5974025974025974	0	0	0	0	0	0	0	3.896103896103896	1.2987012987012987	10.38961038961039	0	0	5.194805194805195	5.194805194805195	0	0	12.987012987012987	3.896103896103896	0	0	33.333333333333336	66.66666666666667	83.33333333333333	16.666666666666668	1.5	75.0	0	25.0	0	0
Dataset/Training/neera_641_training.conllu	2	109	54.5	4.54	0.65	0.71	11.009174311926605	15.596330275229358	3.669724770642202	0.9174311926605505	2.7522935779816513	22.01834862385321	0	23.853211009174313	0	0	2.7522935779816513	0	8.256880733944953	0.9174311926605505	0	8.256880733944953	0	0.51	0	0	44.44444444444444	55.55555555555556	0	0	100.0	0	55.55555555555556	0	0	44.44444444444444	0	0	0	0	60.0	20.0	0	20.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	4.5	100.0	2.4444444444444446	0	22.22222222222222	33.333333333333336	22.22222222222222	22.22222222222222	0	0	8.5	12.11111111111111	24.5	2.9693877551020407	43	1.4285714285714286	7	71.42857142857143	14.285714285714286	14.285714285714286	0	0	0.0	100.0	100.0	0.0	2.7522935779816513	1.834862385321101	0.9174311926605505	2.7522935779816513	9.174311926605505	0	0	0.9174311926605505	15.596330275229358	2.7522935779816513	0	0.9174311926605505	5.504587155963303	0	0	20.18348623853211	1.834862385321101	0	0	0	0	0	0	0.9174311926605505	0	0	0	0	0.9174311926605505	9.174311926605505	3.669724770642202	0.9174311926605505	0	3.669724770642202	5.504587155963303	0	0	8.256880733944953	1.834862385321101	0	0	25.0	75.0	100.0	0.0	1.0	100.0	0	0	0	0
Dataset/Training/colombi_870_training.conllu	2	90	45.0	4.868421052631579	0	0	4.444444444444445	13.333333333333334	7.777777777777778	0	1.1111111111111112	14.444444444444445	0	15.555555555555555	1.1111111111111112	0	6.666666666666667	2.2222222222222223	15.555555555555555	1.1111111111111112	0	16.666666666666668	0	0.5526315789473685	0	100.0	0	0	0	0	100.0	0	80.0	0	20.0	0	0	0	0	0	25.0	0	0	75.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5	100.0	2.1333333333333333	7.142857142857143	21.428571428571427	28.571428571428573	28.571428571428573	7.142857142857143	7.142857142857143	0	6.0	6.0	24.0	3.554054054054054	29	1.0	3	100.0	0	0	0	0	16.666666666666668	83.33333333333333	100.0	0.0	0	2.2222222222222223	2.2222222222222223	7.777777777777778	4.444444444444445	0	0	0	10.0	1.1111111111111112	0	0	7.777777777777778	0	0	14.444444444444445	0	0	0	0	2.2222222222222223	0	0	0	0	0	0	1.1111111111111112	4.444444444444445	3.3333333333333335	5.555555555555555	0	0	5.555555555555555	7.777777777777778	0	0	15.555555555555555	2.2222222222222223	0	2.2222222222222223	25.0	75.0	83.33333333333333	16.666666666666668	1.5	75.0	0	25.0	0	0
Dataset/Training/neera_943_training.conllu	1	58	58.0	4.410714285714286	0	0	5.172413793103448	15.517241379310345	6.896551724137931	1.7241379310344827	3.4482758620689653	17.24137931034483	0	17.24137931034483	0	0	10.344827586206897	1.7241379310344827	3.4482758620689653	3.4482758620689653	0	13.793103448275861	0	0.4642857142857143	0	0	75.0	25.0	0	0	100.0	0	37.5	12.5	37.5	12.5	0	0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	8.0	100.0	3.5	0	0	25.0	37.5	12.5	12.5	12.5	9.0	7.25	17.0	3.3454545454545452	17	1.0	1	100.0	0	0	0	0	28.571428571428573	71.42857142857143	100.0	0.0	1.7241379310344827	0	3.4482758620689653	6.896551724137931	5.172413793103448	0	1.7241379310344827	0	10.344827586206897	3.4482758620689653	3.4482758620689653	0	3.4482758620689653	0	0	15.517241379310345	1.7241379310344827	0	0	0	1.7241379310344827	0	0	0	0	0	0	5.172413793103448	8.620689655172415	1.7241379310344827	1.7241379310344827	0	0	6.896551724137931	10.344827586206897	0	0	3.4482758620689653	1.7241379310344827	0	1.7241379310344827	14.285714285714286	85.71428571428571	100.0	0.0	2.0	33.333333333333336	33.333333333333336	33.333333333333336	0	0
Dataset/Training/serao_926_training.conllu	4	68	17.0	4.288135593220339	0	0	4.411764705882353	11.764705882352942	11.764705882352942	2.9411764705882355	2.9411764705882355	17.647058823529413	0	14.705882352941176	1.4705882352941178	0	7.352941176470588	0	13.235294117647058	0	0	11.764705882352942	0	0.4915254237288136	0	66.66666666666667	33.333333333333336	0	0	0	100.0	0	62.5	0	25.0	12.5	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	2.0	100.0	3.0	0	0	50.0	25.0	12.5	0	12.5	3.25	8.5	11.0	3.4909090909090907	22	1.0	3	100.0	0	0	0	0	25.0	75.0	66.66666666666667	33.333333333333336	1.4705882352941178	1.4705882352941178	0	11.764705882352942	2.9411764705882355	0	2.9411764705882355	0	8.823529411764707	2.9411764705882355	0	0	4.411764705882353	0	0	13.235294117647058	4.411764705882353	0	0	0	1.4705882352941178	0	0	1.4705882352941178	0	0	0	0	1.4705882352941178	4.411764705882353	4.411764705882353	0	1.4705882352941178	5.882352941176471	4.411764705882353	0	0	13.235294117647058	5.882352941176471	0	1.4705882352941178	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0	0
